Average Dollar per Unit traded,Net realized gains YTD,Net realized losses YTD,Total dollar value traded,Total units traded,Days since last login,Days since last trade,Id,Age,Age Group,Children,DOB,Estimated income,Gender,Homeowner,Status,Address 1,Address 2,City,Latitude,Longitude,State,Country,Churn Risk
362.5363889,0,652.5655,13051.31,36,5,10,1159,52,Adult,1,1/15/93,64792.3,M,N,M,1 CALLE PARQUE,,WEST COVINA,,,CA,United States,High
362.5363889,0,652.5655,13051.31,36,3,5,1301,52,Adult,1,9/22/44,64792.3,M,N,M,2541 FAIRVIEW CHURCH RD,,PISCATAWAY,,,NJ,United States,High
362.5363889,0,652.5655,13051.31,36,5,7,1440,52,Adult,1,8/7/63,64792.3,M,N,M,1724 WHITEHAVEN,,GLYNDON,,,MN,United States,High
362.5363889,652.5655,0,13051.31,36,5,8,1584,52,Adult,1,4/11/67,64792.3,M,N,M,23 DELAPIRT,,DAVIDSON,,,NC,United States,Low
362.5363889,0,652.5655,13051.31,36,3,6,1706,52,Adult,1,6/8/35,64792.3,M,N,M,RR 1 BOX 175,,CUMBERLAND,36.974117,-82.986347,KY,United States,High
362.5363889,652.5655,0,13051.31,36,5,5,1823,52,Adult,1,10/12/54,64792.3,M,N,M,7743 DESCHUTES RD,,CORTLAND,42.597652,-76.176894,NY,United States,Low
362.5363889,652.5655,0,13051.31,36,1,6,1938,52,Adult,1,8/20/91,64792.3,M,N,M,505 MARKET ST APT 1,,MAQUOKETA,,,IA,United States,Medium
380.4792647,0,1293.6295,25872.59,68,5,7,99,36,Adult,2,2/23/70,7776.6,F,N,M,1958 ELAINE ST,,TAHLEQUAH,,,OK,United States,High
380.4792647,0,1293.6295,25872.59,68,2,10,374,36,Adult,2,10/26/63,7776.6,F,N,M,2 KING DR,,GREENWOOD VILLAGE,,,CO,United States,High
380.4792647,1293.6295,0,25872.59,68,2,6,655,36,Adult,2,5/24/28,7776.6,F,N,M,PO BOX 1,,SAINT LOUIS,38.619298,-90.204365,MO,United States,Low
380.4792647,1293.6295,0,25872.59,68,4,6,959,36,Adult,2,8/14/23,7776.6,F,N,M,77 CALLE A,,NARROWS,,,VA,United States,Low
383.1551948,0,2950.295,59005.9,154,1,9,811,21,Young adult,0,7/8/93,32962.6,F,N,S,N C H BD OF ED,,GENEVA,,,IL,United States,High
397.3122727,0,437.0435,8740.87,22,3,16,157,42,Adult,2,11/27/08,80087.7,F,N,M,7396 6TH AVE NW,,LUVERNE,,,ND,United States,High
397.3122727,0,218.52175,8740.87,22,2,11,432,42,Adult,2,3/28/57,80087.7,F,N,M,513 WARRENVILLE RD STE 1,,TOWER CITY,,,ND,United States,Medium
397.3122727,0,218.52175,8740.87,22,5,15,739,42,Adult,2,3/13/61,80087.7,F,N,M,601-635 HARRY L DR STE 92,,BRONX,,,NY,United States,Medium
397.3122727,0,437.0435,8740.87,22,5,17,1014,42,Adult,2,10/9/01,80087.7,F,N,M,RR 1 BOX 8513,,TINTON FALLS,,,NJ,United States,High
397.3122727,0,218.52175,8740.87,22,2,13,1186,42,Adult,2,4/24/63,80087.7,F,N,M,9458 N 800 E,,LILLY,,,GA,United States,Medium
397.3122727,0,218.52175,8740.87,22,1,14,1329,42,Adult,2,7/1/49,80087.7,F,N,M,120 LINCOLN ST NE APT 321,,OCEANSIDE,,,CA,United States,Medium
397.3122727,0,218.52175,8740.87,22,5,12,1468,42,Adult,2,5/12/72,80087.7,F,N,M,6106 DUCK CREEK DR APT 8101,,HUNTSVILLE,,,AL,United States,Medium
397.3122727,0,437.0435,8740.87,22,1,16,1612,42,Adult,2,11/20/19,80087.7,F,N,M,10112 W DUBOIS RD STE 3,,CHEPACHET,,,RI,United States,High
397.3122727,0,218.52175,8740.87,22,4,14,1735,42,Adult,2,6/10/35,80087.7,F,N,M,70 CALLE B,,MORGAN HILL,,,CA,United States,Medium
397.3122727,0,218.52175,8740.87,22,4,10,1852,42,Adult,2,10/15/25,80087.7,F,N,M,RR 2 BOX 8209,,GLENSIDE,40.116776,-75.169121,PA,United States,Medium
397.3122727,0,437.0435,8740.87,22,3,19,1968,42,Adult,2,6/12/67,80087.7,F,N,M,401 RIDGE AVE APT 101,,KEYTESVILLE,,,MO,United States,High
404.0808081,2000.2,0,40004,99,1,10,227,24,Young adult,1,1/4/35,9309.57,F,Y,D,2168 35TH ST APT 2E,,KINGSTON,,,RI,United States,Low
404.0808081,0,2000.2,40004,99,4,5,503,21,Young adult,0,4/17/81,40120,F,Y,D,295 W 2ND AVE,,VEGA ALTA,,,PR,United States,High
406.5406667,1219.622,0,24392.44,60,3,5,195,34,Adult,2,10/14/18,68462.8,F,N,M,248 STATE HIGHWAY 7,,RIVERBANK,37.735042,-120.936006,CA,United States,Low
406.5406667,0,1219.622,24392.44,60,5,7,472,34,Adult,2,2/17/60,68462.8,F,N,M,4056 INDIANA AVE,,NEW BALTIMORE,,,MI,United States,High
406.5406667,0,1219.622,24392.44,60,3,8,778,34,Adult,2,10/8/18,68462.8,F,N,M,605 N LAKE SHORE DR,,DAWSONVILLE,,,GA,United States,High
406.5406667,0,1219.622,24392.44,60,2,7,1050,34,Adult,2,8/24/61,68462.8,F,N,M,842 N HUGHES ST,,RIVERTON,,,UT,United States,High
416.1392683,0,853.0855,17061.71,41,5,6,1424,30,Adult,1,5/15/45,46513.5,F,N,M,89-965 NANAKULI AVE,,CHAMBERSBURG,39.934419,-77.670056,PA,United States,High
417.8989286,0,585.0585,11701.17,28,3,8,136,42,Adult,2,2/15/67,60485.5,F,N,M,1400 NEW YORK CT,,YAUCO,,,PR,United States,Medium
417.8989286,585.0585,0,11701.17,28,3,7,411,42,Adult,2,7/13/81,60485.5,F,N,M,6124 COURT ST,,ORANGE,,,MA,United States,Low
417.8989286,0,585.0585,11701.17,28,5,6,703,42,Adult,2,9/30/42,60485.5,F,N,M,555 W 23RD ST PH D,,NEW YORK,,,NY,United States,High
417.8989286,585.0585,0,11701.17,28,4,6,994,42,Adult,2,2/17/06,60485.5,F,N,M,2385 STATE ROAD 227 S,,MOBILE,,,AL,United States,Low
418.6132143,0,586.0585,11721.17,28,2,10,86,54,Adult,1,7/10/40,12526.3,F,N,S,194 W SHORE RD,,BATH,,,NY,United States,High
418.6132143,0,586.0585,11721.17,28,1,7,361,54,Adult,1,6/23/44,12526.3,F,N,S,9193 GENCZO OVERHEAD RD,,BUFFALO,,,IL,United States,High
418.6132143,586.0585,0,11721.17,28,4,7,641,54,Adult,1,11/16/76,12526.3,F,N,S,PO BOX 13699,,WORCESTER,,,NY,United States,Low
418.6132143,586.0585,0,11721.17,28,5,9,946,54,Adult,1,1/14/58,12526.3,F,N,S,PO BOX 3149,,CONCORD TWP,,,OH,United States,Low
422.5013115,0,1288.629,25772.58,61,3,6,1504,23,Young adult,0,7/15/04,42000,F,N,S,201 MOUNTAIN TOP ESTATES RD,,SPRINGFIELD,42.117783,-72.614388,MA,United States,High
422.9269231,0,1099.61,21992.2,52,5,5,723,55,Adult,0,12/1/52,62724.5,M,Y,M,2 TOLLI TER,,COOS BAY,,,OR,United States,Medium
424.0426667,0,159.016,6360.64,15,1,12,102,42,Adult,2,6/3/56,69343.3,F,N,M,3569 OLDFIELD RD,,PIEDMONT,,,OK,United States,Medium
424.0426667,0,318.032,6360.64,15,4,15,377,42,Adult,2,9/24/41,69343.3,F,N,M,35888 LAKE RD,,GUAYANILLA,,,PR,United States,High
424.0426667,0,159.016,6360.64,15,5,15,658,42,Adult,2,3/25/95,69343.3,F,N,M,PO BOX 433944,,MAYAGUEZ,,,PR,United States,Medium
424.0426667,0,318.032,6360.64,15,4,15,962,42,Adult,0,4/19/85,69343.3,M,N,M,903 MAIN ST,,DUNNELLON,,,FL,United States,High
426.2721312,0,1300.13,26002.6,61,5,9,230,20,Young adult,0,10/27/24,40000,F,N,S,PO BOX 107A,,HOUSTON,,,TX,United States,High
426.2721312,1300.13,0,26002.6,61,2,9,506,24,Young adult,0,7/17/19,40120,F,N,S,916 SINNOCK AVE LOT 23,,WAUKESHA,,,WI,United States,Medium
448.25,874.0875,0,17481.75,39,3,10,121,48,Adult,2,1/16/82,47639.1,M,N,M,201 BROOKLINE AVE,,MOBILE,30.701471,-88.048547,AL,United States,Low
448.25,0,874.0875,17481.75,39,2,10,396,41,Adult,2,10/18/33,47639.1,M,N,M,7238 7TH ST SW,,BAKERSVILLE,,,NC,United States,High
448.25,0,874.0875,17481.75,39,4,6,677,61,Adult,2,1/12/19,47639.1,M,N,M,7001 STOCKTON AVE STE 1,,NEW YORK,40.788769,-73.951312,NY,United States,High
448.25,0,874.0875,17481.75,39,4,6,980,43,Adult,2,2/19/55,47639.1,M,N,M,2576 TOWNE HOUSE DR NE,,DALLAS,,,TX,United States,High
448.25,0,874.0875,17481.75,39,5,7,1181,48,Adult,2,10/7/71,47639.1,M,N,M,560 N 59TH ST,,EMMAUS,40.536506,-75.492682,PA,United States,High
448.25,874.0875,0,17481.75,39,2,10,1323,41,Adult,2,10/24/42,47639.1,M,N,M,66 KULLA DR,,RICHLAND,41.441233,-97.377539,NE,United States,Low
448.25,874.0875,0,17481.75,39,3,6,1462,61,Adult,2,5/3/24,47639.1,F,N,M,993 NORRIS LN,,SAN ANTONIO,,,TX,United States,Low
448.25,874.0875,0,17481.75,39,4,7,1606,42,Adult,2,9/28/37,47639.1,F,N,M,2491 COLLEGE AVE SE,,CAROLINA,,,PR,United States,Low
448.25,874.0875,0,17481.75,39,1,5,1729,48,Adult,2,7/7/87,47639.1,F,N,M,10 GLENWOOD AVE STE 5,,TAHLEQUAH,,,OK,United States,Low
448.25,874.0875,0,17481.75,39,3,6,1846,41,Adult,2,4/14/67,47639.1,F,N,M,42-34 DEBRUIN DR,,FLUSHING,,,NY,United States,Low
448.25,0,874.0875,17481.75,39,2,10,1960,61,Adult,2,5/9/66,47639.1,F,N,M,1001 SANDIDGE RD,,WEST SALEM,,,IL,United States,Medium
451.2572727,0,1489.149,29782.98,66,5,5,215,15,Child,1,10/30/58,3960.5,M,N,S,1926 N 1100 E,,WEBSTER,,,NY,United States,High
451.2572727,0,1489.149,29782.98,66,3,6,491,15,Child,1,4/29/11,3960.5,M,N,S,3245 BARTON POINT DR,,DALLAS,,,TX,United States,Medium
451.2572727,1489.149,0,29782.98,66,5,9,797,15,Child,1,4/23/19,3960.5,M,N,S,779 BRIGGS AVE S,,GARDEN CITY,,,NY,United States,Low
451.2572727,1489.149,0,29782.98,66,4,9,1067,15,Child,1,3/10/23,3960.5,M,N,S,70 W MEADOW RD APT 22,,AQUILLA,,,TX,United States,Low
454.3592157,1158.616,0,23172.32,51,5,8,174,49,Adult,0,5/11/39,92564.1,F,Y,S,186 BERESFORD CT APT G112,,CORTLANDT MNR,,,NY,United States,Low
454.3592157,0,1158.616,23172.32,51,5,9,450,49,Adult,0,3/29/25,92564.1,F,Y,S,200 CALLE JUREL,,COTTONPORT,30.980895,-92.059462,LA,United States,High
454.3592157,1158.616,0,23172.32,51,2,7,757,49,Adult,0,7/17/39,92564.1,F,Y,S,HC 73 BOX 2706,,CAMBRIDGE,40.037417,-81.57482,OH,United States,Low
454.3592157,1158.616,0,23172.32,51,3,6,1031,49,Adult,0,7/5/90,92564.1,F,Y,S,3803 EBONY HOLLOW PASS,,CAMAK,,,GA,United States,Low
463.5648148,0,1251.625,25032.5,54,1,9,183,37,Adult,2,1/12/21,8392.14,F,Y,S,2453 WR LARSON RD,,LAYTON,,,UT,United States,High
463.5648148,1251.625,0,25032.5,54,3,7,460,37,Adult,2,9/8/72,8392.14,F,Y,S,81 GRAND ST APT 3A,,HOUSTON,,,TX,United States,Low
463.5648148,1251.625,0,25032.5,54,5,8,767,37,Adult,2,11/22/35,8392.14,F,Y,S,2204 W PARK BLVD APT 2101,,MINOT,48.233302,-101.290243,ND,United States,Low
463.5648148,1251.625,0,25032.5,54,4,7,1038,37,Adult,2,9/8/64,8392.14,F,Y,S,PSC 7 BOX 1099,,ARECIBO,,,PR,United States,Low
475.2476,0,1188.119,23762.38,50,1,8,32,42,Adult,0,4/21/99,68427.4,F,N,S,PO BOX 3061,,SAINT PAUL,44.975861,-93.03428,MN,United States,High
475.2476,1188.119,0,23762.38,50,3,6,310,42,Adult,1,5/21/72,68427.4,F,N,D,1 DEERFIELD DR,,MOUNT UNION,40.383188,-77.884355,PA,United States,Low
475.2476,0,1188.119,23762.38,50,3,5,589,42,Adult,1,8/28/26,68427.4,F,N,D,1084 WILMINGTON INDUSTRIAL PARK,,SAN FRANCISCO,,,CA,United States,High
475.2476,0,1188.119,23762.38,50,5,10,894,42,Adult,0,8/13/40,68427.4,F,N,S,232 CHESTNUT ST,,UNION,,,NJ,United States,Medium
476.6606452,0,1477.648,29552.96,62,4,10,164,52,Adult,0,11/4/48,100020,M,Y,M,65 WILLOW ST,,COVINGTON,,,WA,United States,High
476.6606452,1477.648,0,29552.96,62,4,8,439,52,Adult,0,12/3/62,65000,M,Y,M,2896 WESLEYAN PARK DR,,FAIR OAKS,,,CA,United States,Low
476.6606452,1477.648,0,29552.96,62,1,7,746,52,Adult,1,7/16/06,78000,M,Y,M,288 US HIGHWAY 9,,MCHENRY,,,IL,United States,Low
476.6606452,1477.648,0,29552.96,62,2,5,1021,52,Adult,0,11/18/34,69000,M,Y,M,698 STATE ROUTE FF,,CASCADE,,,MO,United States,Low
478.3811667,0,1435.1435,28702.87,60,3,6,263,43,Adult,1,6/2/88,8073.11,F,N,M,1 DEERFIELD LN,,HARLINGEN,,,TX,United States,High
478.3811667,0,1435.1435,28702.87,60,1,10,539,46,Adult,1,4/14/64,8073.11,F,N,M,1021 STONEYBROOK DR,,APO,,,AE,United States,High
478.3811667,0,1435.1435,28702.87,60,2,5,845,48,Adult,1,5/29/49,8073.11,F,N,M,4633 RUTLEDGE ST SE,,SYRACUSE,43.040201,-76.145042,NY,United States,High
478.3811667,0,1435.1435,28702.87,60,3,5,1115,55,Adult,1,12/1/37,8073.11,F,N,M,THREE RIVERS LOCAL SCH,,KINGSTON,41.256678,-75.881669,PA,United States,High
478.3811667,1435.1435,0,28702.87,60,1,8,1248,52,Adult,1,2/23/42,8073.11,F,N,M,1000 SUMMIT DR UNIT 200,,OLATHE,,,KS,United States,Low
478.3811667,0,1435.1435,28702.87,60,4,9,1383,47,Adult,1,5/11/65,8073.11,F,N,M,64 CHARLOTTE RD,,FITCHBURG,42.583267,-71.798097,MA,United States,High
478.3811667,0,1435.1435,28702.87,60,1,7,1523,53,Adult,1,12/20/42,8073.11,F,N,M,455 9TH ST APT 6C,,CAROLINA,,,PR,United States,High
478.3811667,0,1435.1435,28702.87,60,4,8,1666,41,Adult,1,11/21/05,8073.11,F,N,M,25 W 33RD ST APT 45 # 3138,,RINGWOOD,,,IL,United States,High
478.3811667,0,1435.1435,28702.87,60,4,9,1782,43,Adult,1,2/22/74,8073.11,F,N,M,2901 CEDAR LANE DR,,NAHANT,,,MA,United States,High
478.3811667,1435.1435,0,28702.87,60,3,6,1898,70,Senior,1,3/11/69,8073.11,F,N,M,2336 WOLF RIDGE RD LOT 862,,MONTCLAIR,,,NJ,United States,Low
478.3811667,0,1435.1435,28702.87,60,2,9,2041,47,Adult,1,12/22/43,8073.11,F,N,M,2210 SOUTHLAND ST APT A,,FORT WORTH,32.734527,-97.469157,TX,United States,High
478.448,598.06,0,11961.2,25,2,10,79,45,Adult,0,10/16/37,76161.4,M,Y,M,6008 93RD AVE NE,,BROWNSVILLE,,,MD,United States,Low
478.448,0,598.06,11961.2,25,3,8,354,45,Adult,0,10/18/50,76161.4,M,Y,M,13856 WEST AVE,,TREMONTON,,,UT,United States,High
478.448,0,598.06,11961.2,25,2,9,634,45,Adult,1,7/16/33,76161.4,M,Y,M,226 PHELAND ST,,WEST CHESTER,,,OH,United States,High
478.448,598.06,0,11961.2,25,1,7,939,45,Adult,0,1/31/08,76161.4,M,Y,M,10120 WESTVIEW DR APT 611,,TIMKEN,,,KS,United States,Low
478.448,598.06,0,11961.2,25,5,10,1162,45,Adult,1,11/12/42,76161.4,M,Y,M,1253 FRANKLIN AVE APT 2F,,ECLETO,,,TX,United States,Low
478.448,0,598.06,11961.2,25,5,10,1304,45,Adult,0,7/27/80,76161.4,M,Y,M,475 TERRENCE DR,,VULCAN,,,WV,United States,High
478.448,598.06,0,11961.2,25,3,9,1443,45,Adult,1,6/21/99,76161.4,M,Y,M,2000 CALLE 4,,CAROLINA,,,PR,United States,Low
478.448,598.06,0,11961.2,25,1,8,1587,45,Adult,0,3/29/70,76161.4,M,Y,M,PO BOX 93298,,PALOS VERDES ESTATES,,,CA,United States,Low
478.448,0,598.06,11961.2,25,2,5,1709,45,Adult,0,12/19/73,76161.4,M,Y,M,83 LYNDON AVE S,,FAIRFIELD,,,NJ,United States,High
478.448,598.06,0,11961.2,25,1,8,1826,45,Adult,0,2/19/85,76161.4,M,Y,M,201 CALLE BETANCES,,FREEHOLD,40.26211,-74.279793,NJ,United States,Low
478.448,0,598.06,11961.2,25,1,7,1941,45,Adult,1,12/8/87,76161.4,M,Y,M,4057 FM 149 RD W,,KANSAS CITY,,,MO,United States,High
482.2896552,1398.64,0,27972.8,58,1,10,56,42,Adult,2,1/1/40,28787.4,F,N,S,4229 US HIGHWAY 17,,WEST MIFFLIN,40.366387,-79.874365,PA,United States,Low
482.2896552,1398.64,0,27972.8,58,1,9,331,42,Adult,2,5/23/34,28787.4,F,N,S,10303 W 70TH TER APT 105L,,HALLSBORO,,,NC,United States,Low
482.2896552,1398.64,0,27972.8,58,2,6,611,42,Adult,2,12/19/99,28787.4,F,N,S,100 ZIGMYN DR,,DURANGO,,,CO,United States,Low
482.2896552,0,1398.64,27972.8,58,2,9,915,42,Adult,2,10/10/34,28787.4,F,N,S,1 GARIBALDI AVE,,ASHER,,,OK,United States,High
482.2896552,1398.64,0,27972.8,58,4,6,1147,42,Adult,2,3/22/53,28787.4,F,N,S,5628 FM 2088,,CAYEY,,,PR,United States,Low
482.2896552,1398.64,0,27972.8,58,1,7,1278,42,Adult,2,4/12/75,28787.4,F,N,S,5125 E MOORES CREEK RD,,BUFFALO,,,NY,United States,Low
482.2896552,1398.64,0,27972.8,58,1,6,1289,42,Adult,2,9/26/68,28787.4,F,N,S,8152 WH BURGES DR,,DUNCANSVILLE,,,PA,United States,Low
482.2896552,1398.64,0,27972.8,58,5,8,1415,42,Adult,2,10/13/68,28787.4,F,N,S,1596 OVINGTON AVE,,JAMAICA,,,NY,United States,Low
482.2896552,1398.64,0,27972.8,58,4,5,1571,42,Adult,2,6/3/39,28787.4,F,N,S,4572 N 300 E,,CHATSWORTH,34.771259,-84.792948,GA,United States,Low
482.2896552,0,1398.64,27972.8,58,5,6,1696,42,Adult,2,2/24/90,28787.4,F,N,S,13516 LEATHER STRAP DR,,CRAWFORDVILLE,,,FL,United States,High
482.2896552,1398.64,0,27972.8,58,1,8,1813,42,Adult,2,4/3/13,28787.4,F,N,S,40 PROSPECT AVE APT 1-1A,,BAYONNE,40.661585,-74.118818,NJ,United States,Low
482.2896552,0,1398.64,27972.8,58,3,5,1928,42,Adult,2,6/2/36,28787.4,F,N,S,15900 LABURNUM AVE,,HEBER CITY,,,UT,United States,High
486.364386,0,1386.1385,27722.77,57,5,7,59,22,Young adult,1,8/14/22,20550.9,F,Y,M,7664 N SHORE PL,,WALNUT CREEK,,,CA,United States,High
486.364386,0,1386.1385,27722.77,57,1,5,334,22,Young adult,1,12/27/31,20550.9,F,Y,M,1221 MAGIE AVE BLDG 6,,BARCELONETA,,,PR,United States,Medium
486.364386,1386.1385,0,27722.77,57,5,5,614,22,Young adult,1,11/22/45,20550.9,F,Y,M,PO BOX 702AK,,NORTHUMBERLAND,,,PA,United States,Low
486.364386,0,1386.1385,27722.77,57,1,6,918,22,Young adult,1,9/23/00,20550.9,F,Y,M,PO BOX 11,,TERRY,,,MS,United States,Medium
486.364386,0,1386.1385,27722.77,57,1,7,1150,22,Young adult,1,6/1/16,20550.9,F,Y,M,14 6TH ST APT 1,,LEBANON JUNCTION,,,KY,United States,High
486.364386,0,1386.1385,27722.77,57,5,7,1281,22,Young adult,1,2/23/85,20550.9,F,Y,M,425 ASHLEY RIDGE BLVD STE B,,LYNNWOOD,,,WA,United States,High
486.364386,0,1386.1385,27722.77,57,3,5,1292,22,Young adult,1,1/19/01,20550.9,F,Y,M,4441 N 60TH ST,,FORT ANN,,,NY,United States,Medium
486.364386,0,1386.1385,27722.77,57,5,5,1422,22,Young adult,1,11/30/30,20550.9,F,Y,M,740AU NORTH ST STE 1,,KINNELON,,,NJ,United States,High
486.364386,1386.1385,0,27722.77,57,5,6,1577,22,Young adult,1,12/18/70,20550.9,F,Y,M,1333 WEST LOOP S STE 100,,EL PASO,31.79488,-106.34411,TX,United States,Low
486.364386,1386.1385,0,27722.77,57,2,9,1699,22,Young adult,1,1/23/51,20550.9,F,Y,M,1 WILTNY LN,,SAN SEBASTIAN,,,PR,United States,Low
486.364386,1386.1385,0,27722.77,57,3,9,1816,22,Young adult,1,7/26/29,20550.9,F,Y,M,PO BOX 110108,,RIVERTON,,,UT,United States,Low
486.364386,1386.1385,0,27722.77,57,3,9,1931,22,Young adult,1,1/24/87,20550.9,F,Y,M,4200 STEAMBOAT BND APT AO-101,,GRANITE,34.96557,-99.39476,OK,United States,Low
500.7817073,0,1026.6025,20532.05,41,5,5,48,34,Adult,2,2/22/17,77551.1,F,Y,M,41 CALLE UN,,OXFORD,,,CT,United States,High
500.7817073,0,1026.6025,20532.05,41,2,10,323,34,Adult,2,2/22/46,77551.1,F,Y,M,15540 51ST ST SE,,ELK GROVE,,,CA,United States,High
500.7817073,0,1026.6025,20532.05,41,5,9,603,34,Adult,2,2/19/74,77551.1,F,Y,M,9093 ROAD 82 # 3523,,LOCKHART,29.8699,-97.6914,TX,United States,High
500.7817073,0,1026.6025,20532.05,41,3,9,907,34,Adult,2,6/24/13,77551.1,F,Y,M,770 MAGNOLIA AVE STE 1A,,BAUDETTE,48.5981,-95.05,MN,United States,High
503.1011864,1484.1485,0,29682.97,59,5,8,170,46,Adult,2,4/8/25,8032.16,F,N,M,121 SPRING ST SE STE 106,,AUSTIN,,,TX,United States,Low
503.1011864,0,1484.1485,29682.97,59,2,7,446,46,Adult,2,1/11/35,8032.16,F,N,M,290 GREEN HOLLOW PLAIN RD,,SEATTLE,47.542454,-122.294769,WA,United States,High
503.1011864,1484.1485,0,29682.97,59,4,8,753,46,Adult,2,3/8/90,8032.16,F,N,M,36 W BROWNING AVE,,GEORGETOWN,30.629158,-97.680711,TX,United States,Low
503.1011864,0,1484.1485,29682.97,59,2,5,1028,46,Adult,2,5/21/32,8032.16,F,N,M,409 EVANS ST,,BURKESVILLE,36.792744,-85.362037,KY,United States,High
522.377907,1123.1125,0,22462.25,43,5,7,220,14,Child,2,1/14/71,88427,F,N,M,PO BOX 8058,,BERKELEY HEIGHTS,,,NJ,United States,Low
522.377907,0,1123.1125,22462.25,43,3,10,496,14,Child,2,9/28/54,88427,F,N,M,1685 FM 1235,,WOODRIDGE,,,IL,United States,High
522.377907,0,1123.1125,22462.25,43,5,8,802,14,Child,2,12/25/69,88427,F,N,M,104 10TH ST APT 3 # 4077,,MARSHALL,39.386643,-87.698577,IL,United States,High
522.377907,1123.1125,0,22462.25,43,3,8,1072,14,Child,2,4/18/77,88427,F,N,M,481 MANILA AVE,,MURPHYSBORO,37.765924,-89.331588,IL,United States,Low
522.377907,0,1123.1125,22462.25,43,5,8,1214,14,Child,2,1/24/48,88427,F,N,M,5083 KIMBER AVE,,JERSEY CITY,40.689953,-74.09905,NJ,United States,High
522.377907,1123.1125,0,22462.25,43,4,9,1354,14,Child,2,2/2/10,88427,F,N,M,1645 S BLOSSOM DR,,STAMFORD,,,CT,United States,Low
522.377907,0,1123.1125,22462.25,43,2,8,1494,14,Child,2,5/4/28,88427,F,N,M,281 EAST ST STE 1,,ASBURY PARK,40.224029,-74.01552,NJ,United States,High
522.377907,1123.1125,0,22462.25,43,2,9,1637,14,Child,2,7/9/95,88427,F,N,M,6235 MINTON RD NE,,MARSHALL,,,MI,United States,Low
522.377907,1123.1125,0,22462.25,43,2,10,1759,14,Child,2,4/28/16,88427,F,N,M,5050 CAMPBELL RD STE A,,ST PETERSBURG,27.79072,-82.699623,FL,United States,Low
522.377907,1123.1125,0,22462.25,43,2,5,1875,14,Child,2,2/10/15,88427,F,N,M,102 ADAMS ST APT 1,,BUCKEYE LAKE,,,OH,United States,Low
522.377907,1123.1125,0,22462.25,43,5,8,2018,14,Child,2,5/3/70,88427,F,N,M,10776 164TH,,ADJUNTAS,,,PR,United States,Low
524.4115385,0,1022.6025,20452.05,39,3,8,29,51,Adult,2,2/4/07,42031.8,F,N,M,3077 CALLE BERMUDA PMB 108065,,PHOENIX,,,AZ,United States,High
524.4115385,1022.6025,0,20452.05,39,1,6,307,51,Adult,2,3/9/29,42031.8,F,N,M,PO BOX 352,,HARRISBURG,,,MO,United States,Low
524.4115385,0,1022.6025,20452.05,39,3,7,586,51,Adult,2,8/30/88,42031.8,F,N,M,2276 GRAHAM CIR,,CAROLINA,,,PR,United States,High
524.4115385,1022.6025,0,20452.05,39,5,6,891,51,Adult,2,1/26/02,42031.8,F,N,M,PO BOX A,,JACKSONVILLE,33.808607,-85.759682,AL,United States,Low
524.4115385,0,1022.6025,20452.05,39,5,7,1141,51,Adult,2,3/25/00,42031.8,F,N,M,15 CALLE BETANCES,,DORADO,,,PR,United States,High
524.4115385,0,1022.6025,20452.05,39,1,8,1272,51,Adult,2,3/1/01,42031.8,F,N,M,1274 WHITEFIELD CIR,,WILLIMANSETT,42.141434,-72.609309,MA,United States,High
524.4115385,1022.6025,0,20452.05,39,3,9,1408,51,Adult,2,12/15/88,42031.8,F,N,M,7510 208TH ST SW APT 102 PMB 9109,,NEW BURNSIDE,,,IL,United States,Low
524.4115385,1022.6025,0,20452.05,39,3,5,1557,51,Adult,2,8/27/66,42031.8,F,N,M,100 LIVE OAKS CIR,,EMERSON,,,KY,United States,Low
524.4115385,1022.6025,0,20452.05,39,1,7,1690,51,Adult,2,3/1/17,42031.8,F,N,M,125 W ROCHELLE RD,,LANGDON,,,ND,United States,Low
524.4115385,1022.6025,0,20452.05,39,5,9,1807,51,Adult,2,9/2/76,42031.8,F,N,M,128 OLD STATE ROUTE 66,,ALBERTVILLE,,,AL,United States,Low
524.4115385,0,1022.6025,20452.05,39,1,8,1922,51,Adult,2,1/8/90,42031.8,F,N,M,17551 BELLETTO DR,,NEWARK,40.057953,-82.406653,OH,United States,High
524.5977273,577.0575,0,11541.15,22,2,9,18,53,Adult,2,8/1/88,89459.9,M,N,S,1310 JOHNSON DR APT 1727 PMB 9182,,BAJADERO,,,PR,United States,Low
524.5977273,577.0575,0,11541.15,22,3,10,295,53,Adult,2,4/19/95,89459.9,M,N,S,23 CALLE VICENS,,CRESTVIEW,,,FL,United States,Low
524.5977273,0,577.0575,11541.15,22,1,10,573,53,Adult,2,12/9/69,89459.9,M,N,S,720 MONROE ST STE C206,,BELLEVILLE,,,NJ,United States,High
524.5977273,0,577.0575,11541.15,22,4,8,879,53,Adult,2,5/2/23,89459.9,M,N,S,500 KINGS CIR,,PITTSBURGH,,,PA,United States,High
524.5977273,577.0575,0,11541.15,22,5,7,1139,53,Adult,2,1/27/14,89459.9,M,N,S,180 ATTUCKS LN,,HOUSTON,,,TX,United States,Low
524.5977273,577.0575,0,11541.15,22,3,7,1270,53,Adult,2,2/18/37,89459.9,M,N,S,1829 COUNTY ROAD 416 S,,MILAN,,,MI,United States,Low
524.5977273,0,577.0575,11541.15,22,2,6,1406,53,Adult,2,3/2/20,89459.9,M,N,S,73 RIVER RD,,NEWALLA,,,OK,United States,High
